-7.101217827978836480e-03,2.066649848549837105e-04,3.961739735827561788e-03,-1.260390728178039862e-02,-1.870631531706623161e-03,-8.544991854064161452e-03,6.072340149660965768e-03,-4.626839705131317697e-03,6.853523310468667522e-03,-6.789226701064112780e-03,6.649952936148773724e-03,-2.000755507020837536e-03,1.139017320050373858e-02,-4.324449331200623525e-03,-7.515290169533217317e-03,-1.353590131461620888e-03,-9.433910817974575438e-03,4.431370113978034598e-04,-8.505172883539208889e-03,-3.124798570161613047e-03,-5.797870375339511315e-03,-4.620497501479625506e-03,-4.163966230988200637e-03,-1.700056396824962349e-03,3.551065719303990453e-03,2.295685402583424523e-05,-2.271866660948258353e-03,9.245817337931890294e-04,-3.473657147141906952e-03,3.687054685008383289e-03,2.547089110648573847e-03,2.882600441389018787e-04,-1.094705442150931129e-02,6.844256444499673565e-04,1.066737375081686957e-03,1.950799293207876404e-03,-8.980862457017487269e-03,9.494101436899986257e-03,4.443919520134742736e-03,1.964231609182020893e-04,3.963157289942629072e-03,-3.222889261935707548e-03,1.395981459565420919e-02,-7.058572048094340079e-03,2.508237220684720031e-03,-7.540087449201160648e-03,-5.089184108873317548e-03,7.270272122596257297e-03,9.207458448084543390e-03,5.227857840260733205e-03,-2.107670081227810358e-03,3.624639661377496418e-03,3.200892469982132959e-03,8.939705502809614304e-03,-5.139443305654149176e-03,-7.299414435888651291e-03,2.798589244176877266e-03,-4.930658824602545190e-03,3.126607202461543621e-03,-4.508810158348651280e-03,6.491707611661124734e-03,-1.177406930605875285e-02,-2.310786424976491067e-03,4.873014327500552884e-03,2.921535362074046804e-03,-1.100699662918846891e-03,-1.424633631751732544e-03,-1.655984444548815049e-02,-7.839557195296480846e-03,-6.232006006497023409e-03,8.777079825841889796e-03,4.811448353144704738e-03,-2.228426235550293611e-03,1.013646208810427794e-02,4.983463752436678544e-03,-5.898155584907641830e-03,-2.398787569607800912e-03,-5.451774998835551105e-03,2.776838550958373765e-03,1.453093043933563304e-03,-1.879381395600121735e-03,6.920099013139195329e-03,7.649278986167158158e-03,1.535373782781586979e-03,1.072912913293758196e-03,-4.725779504710605171e-03,4.486144804314291454e-03,3.781713068918544397e-03,-2.481111854071757147e-03,1.789885348884513901e-03
1.842840240147504069e-02,1.052181446338429013e-02,1.940502013424816319e-02,-2.389871838645770026e-03,-1.501212100564099441e-02,-1.079389002265102558e-02,2.155503982057047074e-02,2.617530833148904931e-02,-1.306905755257815015e-02,2.101702335647778752e-02,1.415511948655159141e-02,4.747669638528496938e-03,-2.573120033401936086e-03,2.932879245633829637e-02,-1.397701093037971055e-02,6.091322803027864399e-03,-1.410459817914561272e-02,1.749012788054111686e-02,3.012038118479299503e-02,1.829655132465737855e-02,-4.263089932725565149e-04,-2.786963071826200310e-03,-2.807892514288652663e-02,-5.279951657301843772e-03,1.886268760990536184e-02,1.339144939576275908e-02,-6.791340181981191278e-03,-1.376089252443338240e-02,-1.741474621052104335e-02,8.323347913038979529e-03,1.974836252667734604e-03,1.526681397435381699e-02,-1.549667101440864621e-02,1.687267942911545608e-03,-4.271945650161363545e-02,2.650472212704822750e-02,2.681132227709546317e-02,-2.157264603987164159e-02,-2.114275100518878819e-02,6.147536945950022843e-04,-1.311539920399315030e-02,6.806387356347566586e-03,-2.165421661850398458e-02,2.454040194554493390e-02,4.052395907917812198e-04,1.458561101323734488e-03,-1.941978445273144852e-02,3.831573175356177419e-02,-5.548218782508378783e-04,3.587814972192283208e-02,-8.374636580654360937e-03,1.357880463341742949e-02,2.769128320894194070e-02,-3.529175384169375151e-02,4.110467685780751917e-02,1.683113449604663886e-02,2.471969869907581635e-02,4.413214463066264526e-02,-2.984578631429003412e-02,-1.560535103961216939e-02,-4.302430194836607408e-02,1.338233688040522257e-02,8.775317480562672134e-02,-6.786686464571706733e-03,1.255525435452208710e-02,4.972865098021275743e-02,-1.350755443985932232e-02,1.194422244278783851e-02,1.866160714500636995e-03,-1.273137136381890210e-02,3.129743090113725618e-02,2.569982181128233675e-03,-5.776735547004904769e-02,-4.076384732094429086e-03,-5.654327347410239429e-02,3.101308525811186795e-03,1.188480016081090718e-02,-1.621925022846666953e-01,1.114439157202277292e-01,-1.330679610805262647e-01,8.309383636725732603e-02,-1.611194724463512473e-01,-2.235326326732618163e-01,2.568848629524143057e-01,-6.837281718723735580e-01,3.783954284661831813e-01,1.171678169160206284e-01,1.156181182841802824e-01,1.713045486669761142e-01,2.815441383070462766e-01
-1.976085297312227176e-03,3.523355700437286880e-02,-2.799772659533586450e-02,4.596794660071211631e-03,7.429413300509226173e-03,-2.848690487549470837e-02,2.006585723119301903e-02,-3.226159108822065913e-02,1.398034036861982299e-02,1.467234536743966533e-02,-1.735138865142103054e-02,2.969255600104006576e-02,-2.287399073413487493e-04,-8.091871689873847764e-03,1.128125013780265605e-02,6.849331802362575855e-03,-3.264829962688517787e-03,-9.142629673619359285e-03,2.537907560566307619e-02,2.347533484494698092e-02,1.978834907104974096e-03,1.271238973011708240e-02,-1.493031892422823012e-02,2.081154151679731265e-03,8.194876838613465372e-03,1.773947638295968882e-02,3.735499722285286791e-04,2.752926087233975930e-02,7.230649752075529041e-03,5.292751599377520759e-03,-4.446169294455550730e-02,-3.023045469522497170e-02,-2.078693813747799668e-04,4.500993257955913929e-02,3.226705081717109319e-02,-7.829374590543114465e-03,2.008367009461558064e-02,-6.806614617043205140e-02,-3.489790181581566703e-02,-1.513877570349764917e-02,5.673364006238045855e-03,-4.946817334698784541e-02,-6.778092206869891501e-02,-1.725325652507211927e-01,-3.871431720120627196e-02,-8.282003522708880627e-02,-3.174136258865941501e-02,-6.617529554921129480e-03,2.941566446311074962e-03,2.775828338347414992e-02,6.005087242111276785e-02,8.584430373009663273e-02,3.896397033920075137e-02,1.145775060253387406e-01,1.389150609478059795e-01,-3.526099703186973133e-02,5.520542589920760662e-02,6.269095658339556010e-02,8.201995043182029599e-02,-3.401853434969104306e-02,8.269439986132078035e-02,7.107856241677608378e-02,-1.301358660802838241e-01,-9.636869543662933413e-02,4.736259933192325799e-02,1.468253100604961225e-01,7.670127380180885579e-02,8.790273336305542973e-02,-1.741705848433661441e-01,1.780345914001432162e-01,1.124521784623266907e-01,-1.248006796977924882e-01,2.662726256475406728e-01,-1.367387361963491310e-01,4.905201099960006944e-02,-1.640118707694744049e-01,-1.501078106471609719e-01,-2.622663458507026868e-01,-4.979290505480442053e-01,2.250762791161147747e-01,-3.913982996855526753e-01,-9.105287723395508181e-02,-7.156485941648484117e-02,3.060819369482148736e-02,-1.724689533324214041e-02,3.174330099031515834e-02,-2.688840556505784143e-02,-3.043604170558414021e-02,8.965482727612845981e-02,8.617300367496902314e-02
1.407690885586665094e-02,-6.910982199341150767e-03,-1.517052700378911968e-02,1.218329958326652392e-03,1.413165342439096778e-02,1.165887904015952201e-02,1.435268636756161474e-02,-1.672913772378665197e-03,1.194388636870446357e-02,-1.079350447676865297e-02,2.031680023321970688e-02,2.450419127909542888e-03,1.252048283662820713e-02,-1.164351422298334424e-02,1.251231652769239748e-02,-1.011133596887811917e-02,-4.283857373807472137e-04,1.779667053068357055e-02,1.487353334316926512e-02,-4.133973718293199213e-03,3.260789833908209461e-03,-2.843162035710368463e-03,-2.608905502716475644e-02,-2.204858616545145658e-02,-1.196636055915201863e-02,8.534087260613097605e-04,1.759678868385329553e-02,-6.364063853826451914e-03,-2.274170350022308371e-02,2.641480916993850167e-02,-9.375306673704354374e-03,-1.690476717702422277e-02,-8.514361202461330491e-04,8.920530335622517057e-03,1.153017860370339530e-03,-5.608196795798613826e-02,-2.224446153287212499e-02,1.952945921048000050e-02,-6.394600444431047803e-03,2.188620916092231649e-03,-6.150493348931445302e-03,-2.276088421107497206e-02,-1.397268549081409801e-02,-1.543354801513120017e-02,3.999894553891217286e-02,-4.650708686614225817e-02,6.014669844577712199e-02,3.013102253481334675e-02,3.545918393272352864e-02,1.671754978380781201e-02,1.500611853446841976e-02,-1.461749499355703523e-03,7.774028420706445563e-02,1.669939844958451573e-03,-5.529493686842149036e-02,2.215993339663146003e-02,-4.035571920256252054e-02,-1.832642718191326847e-02,-4.692445840425353565e-02,-2.091999984498566206e-03,-1.826471472867057660e-02,3.807472404634302740e-03,1.409343199795463041e-02,1.996288364908694810e-02,7.164634027578818155e-03,3.702662656204898373e-02,7.218940650085785629e-03,-6.325428192336114697e-02,1.479793756610093755e-02,-5.219670713355702846e-02,7.569984745185014130e-02,5.801293814954085887e-02,-1.755188030882336714e-01,1.157546758197035702e-01,1.564880821467118099e-01,-5.401828034526447858e-02,-7.380620516469918457e-02,-1.657083214015135086e-01,1.290129123676635736e-01,-4.807459071852608345e-01,-4.913319290657665039e-01,1.025385079207109668e-01,-1.930955953070547237e-01,-3.089367817730723775e-01,2.384998507394774092e-02,-1.312128795826398575e-01,-1.677792266896305506e-01,2.568589511535566139e-01,-1.798001078239414574e-01,2.497604274594013574e-01
6.835172387395606342e-02,3.894481963146085874e-04,1.116951906476265459e-02,-7.371705348426719866e-03,-4.457843546894803971e-02,-3.149600312300770283e-02,3.451333389803287049e-02,-7.258522187909254020e-02,-8.766040917180120684e-02,8.944237924843658968e-03,-1.566481907636976464e-02,9.906960960084259735e-03,-6.548445132150776393e-02,4.675571568679173784e-02,-1.197855543259910248e-02,-1.008797678538469189e-01,1.658791105241328931e-02,1.070117529791297928e-02,1.645278435402431835e-02,4.150634731068814261e-03,6.025862997507010904e-02,-9.341721928016220866e-02,-3.522650452292759582e-02,3.307672582595971855e-02,-2.322875456099049787e-02,-1.564707112858144608e-02,-1.290551664089440928e-02,1.301587703187631062e-01,7.451816195003570231e-02,-7.372377833197778230e-02,4.006937786920564126e-02,4.651520173413755538e-02,-6.583299390291741382e-02,9.421365640662463306e-03,-1.454660399687065508e-01,1.600762059259736025e-02,1.122531621572395860e-01,-9.327092198673513123e-04,2.524517167453407263e-01,-3.357778636807366018e-02,2.650186458424530489e-02,2.035959212056613343e-01,1.235359459571812174e-01,-4.275241214760835962e-02,1.324823250631332605e-01,2.549296035208445388e-01,6.578915777492823358e-02,8.367218396489574384e-02,9.779770043445584760e-02,-9.443607983973252573e-02,-1.791058862291611264e-01,-1.006702051243261453e-01,-3.445181824787595104e-02,2.590799586339489688e-02,1.463403792342174714e-01,8.483154508182021158e-02,-8.278279975651217648e-02,2.273073159067179605e-01,-1.902419997153944886e-01,1.212267797030029265e-01,2.176979110457424316e-01,-8.041372532937256234e-02,-2.074775198852985836e-01,8.009645491744758761e-02,-1.821839000541896070e-01,1.384379151728839519e-01,2.903243708293208949e-02,1.394654238678611491e-01,-1.248846391900500369e-01,3.101793647254741382e-01,5.141008469095156852e-02,1.707209209371196579e-01,-2.057099825617700883e-01,3.800721191261432347e-02,-1.298044141382402872e-01,-9.925808292922214116e-02,1.340585752754059213e-03,9.606212888390046334e-02,4.503771906665558766e-02,3.725014036746887580e-02,-3.366195203700102223e-02,-3.292211932832128565e-03,-8.726827482055904417e-02,8.075168889726067750e-03,1.726444704348206044e-02,-7.598370887488756220e-02,-6.732017659196497597e-03,-1.080897447496016878e-01,3.361992861358588380e-02,1.038950115886936726e-01
6.815504047571875265e-03,6.938541126887594074e-04,1.453153262465029134e-02,-1.541183845937843348e-02,9.174612880051932762e-03,-2.702939880750918067e-03,-3.542345051684882978e-02,6.444729767162365487e-03,8.064158820152806870e-03,1.005530677049955128e-02,1.235710430570080565e-02,-2.106653842359143970e-04,-3.586852426176564274e-02,-1.828486580865326672e-02,3.226375914649517312e-02,6.281659387662811775e-03,-3.177705467864667954e-02,-6.226150875132520010e-03,-2.906696235152014113e-02,-5.795744910558620934e-03,-2.786621135880540737e-03,2.265339619490312414e-02,-1.973588286524476793e-02,-1.857556948595028359e-02,-2.301556754013186351e-02,-2.837647132093383540e-03,-2.405864058332552943e-02,1.655262004526062217e-02,2.077916554356637815e-02,2.666783222535823450e-02,1.280306492769480928e-02,-1.321287356601915861e-02,7.279805237647248017e-02,-4.386253818898858126e-02,-1.922812122317584102e-03,-1.366022890291483834e-02,1.773111396905773126e-04,1.328175777318300541e-02,3.625178169644614756e-02,-3.184374899747340060e-02,8.634557219300306383e-03,-1.429134623386196096e-02,-4.796020208760996828e-02,8.421961763171838602e-03,1.382468273165663245e-02,-1.355760495145919703e-02,3.630465065267182018e-02,-1.215380927426328375e-02,-1.800529495432947463e-02,5.105987211702840700e-02,-1.162081841155121129e-02,3.240694413374838739e-02,-8.977276156872231530e-03,-1.086140595892371775e-04,8.765490337997132453e-02,3.813935407926164617e-02,-5.059096999295554370e-02,-3.595308862079957951e-02,-6.766277203357235794e-03,8.236968370271930198e-03,7.160420525090936683e-02,-8.593119426403737771e-02,-3.457637949642996394e-02,5.675947692597742289e-02,-7.258453887987681430e-03,1.167197576150201671e-01,-2.867056314657034227e-02,3.511889287668317622e-02,1.575034938795901937e-02,-4.004135215033783474e-02,5.497849155831855544e-02,-5.411003265374323551e-02,2.584400649763130553e-01,-2.631238151309949758e-01,1.830027707657896352e-01,3.865501223148632565e-02,-4.928423583260075902e-01,-1.824035051389003848e-01,3.233987905273196795e-01,-1.379915859354657326e-01,3.078147244670788596e-01,-2.312353682292476731e-01,-1.820373926007967380e-01,8.546135210005631477e-02,2.142807724583639106e-01,-1.909179588606676470e-01,-9.680072787374563448e-02,-1.467347084147234970e-01,1.048738042728385444e-01,1.744769400486542721e-01
5.730805110035035177e-03,2.686338332783314714e-02,-1.733263460046871769e-03,1.540645021514076840e-02,-6.566546281158163953e-03,-1.609789438676429915e-02,-1.460051268515690989e-02,-3.258390335903537088e-03,2.758540941292317306e-02,-1.778744030485334901e-02,8.606155749253661599e-03,-7.717959635759713902e-03,-6.233629020414496562e-03,1.121692665302722290e-02,1.130336472598575566e-02,2.421803499742164467e-02,-1.180563785983245254e-02,-6.595770657192112293e-03,-3.881250973426726963e-03,-1.071020220573913780e-02,7.842029336326264075e-03,-2.578739056022861034e-02,-3.844724438513444625e-03,6.772024170531843173e-04,-2.336000452592347509e-02,-1.954883474732188944e-02,-2.185670640360558650e-02,-2.564806804660100473e-03,3.249605974459066765e-02,2.993308367338042442e-03,-4.180342079624574381e-03,7.010869670489945985e-03,4.169421059399824186e-02,6.773412472766625683e-03,-7.422735414180385051e-03,1.567126279951300272e-02,-1.984061527461620719e-02,-7.075494955724375389e-03,-1.187437831637973935e-03,1.055551452917151585e-02,3.233027404896091344e-03,-6.061735575295299633e-03,-3.715458875978266268e-02,2.510187171732095740e-02,1.814424170400497777e-02,1.975788168922390856e-03,-1.772120832392248477e-02,2.415393870264453957e-02,-3.683843675203763574e-02,-2.508826270598989508e-02,8.213765265379025654e-03,3.858921863733051627e-02,-2.007887950307069361e-02,7.420676556052524520e-02,4.574382524098029312e-02,-3.949669207695718359e-02,1.027425600293098082e-02,-2.575174621149116036e-02,3.397934537043356684e-02,-3.801794999607075332e-03,8.002050821418280752e-03,-9.896532200506370780e-02,-1.516643682994305194e-02,-2.924964737928412509e-02,5.715833076007027086e-02,-3.001019528978544210e-02,-2.118338635029641190e-02,-3.657862080225919577e-02,-2.190971596490904477e-02,4.011563432501898119e-02,-2.409897877145897316e-02,7.267408220480719994e-02,1.155440425205745275e-01,-3.174151104059513839e-02,-1.721511918274484521e-01,1.466506753752359893e-01,4.446835583939010017e-02,-5.394376346829561804e-03,-4.470392187707297044e-02,-2.876260885477205376e-01,-1.456479897023092995e-01,4.088783140906905866e-01,2.446575455368470153e-01,6.477618179177804247e-01,5.708452518706284146e-02,-2.636546699677743688e-01,6.390268710944207314e-03,6.957098076580660317e-03,9.135652042946992846e-02,2.045125630048440502e-01
2.946864445425636039e-03,-6.637926879647781421e-03,6.377544896717105699e-03,-1.268903247412823260e-02,-1.250504717772619317e-02,-5.433430472386646670e-03,-6.401831431592334108e-03,1.995696909544816475e-02,2.092739001080493749e-04,-2.621805869541506823e-02,-6.908770814132278795e-03,-1.823218491043607573e-02,-1.561729849148360896e-02,-2.985946955213763729e-02,-2.405033879818343004e-02,1.764648635137991764e-02,-1.445088035694428764e-02,-1.852174459811465820e-02,-1.434399433539454254e-02,-2.835545869028748001e-02,-1.790564055298293419e-02,4.018834492736596091e-03,-1.062590030244431154e-02,6.827391991021855219e-03,-7.509362034980216968e-03,-2.146822973467207851e-02,-2.862879672235030953e-02,-5.334508721744859149e-03,-4.523914478576395934e-03,2.539587925853370801e-03,4.060520782926186484e-02,-2.200790026290407389e-02,4.069522872480757503e-02,1.595391898021683574e-02,2.593617227165558037e-02,4.010996716374752580e-02,-6.135379654686986747e-03,3.810654579454138963e-02,3.010427186021263912e-02,-5.651506629930955206e-02,9.600554950955796822e-04,-3.326017168904381316e-02,-2.038887161684197272e-02,3.204386040502174571e-03,-3.611312982790761128e-02,-8.603695449176596011e-02,-4.868013939068405529e-03,6.055981790835062578e-02,-1.246651804113419089e-02,-6.656435783902672418e-03,2.509343809588958363e-02,3.724547860643512981e-02,1.010141344150018890e-02,-2.118356148860337310e-02,1.843487958450636122e-02,5.512358931726092648e-02,1.858117081770500195e-02,1.012461040131574889e-02,6.187287433515642476e-02,-4.984014146288351377e-02,8.991964686691561459e-02,-6.004851784097096218e-02,1.860189264583904656e-01,1.273790536195861141e-02,7.202650703399888360e-03,2.609340704645183792e-02,-1.393753797171299463e-02,-8.164447322676406105e-02,2.658081802821472828e-02,-3.866306788482191253e-02,1.023334012791171123e-02,6.856535481862602310e-02,-7.964064658992711654e-02,2.577227449657967795e-01,2.304377419893734735e-01,-1.698809996333718875e-01,-1.042807880697602663e-01,-1.036246227915941093e-01,4.207053357800041860e-02,3.923539943722146872e-01,1.253500314898517987e-01,6.035653504509106426e-01,-3.454866247634035825e-01,-3.094377927342985973e-03,-9.099170968233613252e-03,-3.529234941011263199e-02,1.117629184081759680e-01,-1.386703248926206278e-01,1.421115796178587000e-02,1.590029747582576702e-01
3.520125899504991662e-02,-1.589643951788225207e-01,-7.204163928693271823e-02,2.258657992125506775e-02,-1.014317903081615041e-01,9.170293942471534343e-03,7.510587830947955401e-02,-8.957505620643670119e-02,-1.509109304507390559e-01,9.512418574647021896e-02,1.708528049941946195e-02,3.660958541103639940e-02,-3.583893253639986592e-02,-3.388374204501484743e-02,-1.198826320012363333e-01,-4.182279936651087104e-02,1.027714534952473523e-02,-7.784444127397271290e-03,3.069571016353627585e-02,4.112446491160363232e-02,-3.040488095934256244e-02,-1.145423535681230898e-01,7.881773564621058492e-02,1.016374525237172532e-01,4.284828526154212808e-02,-3.481023280495704891e-02,7.574656227711358547e-02,-7.519551753312453402e-03,-4.772679634613797434e-02,-1.194077652061953203e-02,-3.282808172482302306e-02,2.053490430842260656e-02,8.378683036810102847e-02,-2.845123447214903400e-02,8.859460746927133633e-05,2.694202491918209000e-02,-5.308697322323539108e-02,2.414289830726609742e-02,-6.298139364940621987e-02,-3.808872935510122792e-02,2.787084018576213573e-02,-4.715090871416070112e-02,1.019196951210329938e-02,-2.217713060900433630e-03,-2.879186088085482903e-02,2.143413409184991708e-03,2.761969709773435394e-02,1.786635437304409657e-02,1.521516446638886133e-03,-6.878860625900765774e-03,9.533010024355513534e-02,-5.447137763683694567e-02,1.852027118017602822e-02,-5.665879903385694777e-02,1.541468375698652575e-02,-1.068524158407953700e-01,-7.286737724575123587e-03,2.036990800127600268e-02,1.467448076490827230e-02,5.705432477640031558e-02,2.635557259047997467e-02,5.063017129017356732e-02,-1.025553387737539353e-02,-2.102598513887951950e-02,-3.345665693125434575e-02,2.010222973968985027e-02,-6.400916102464183390e-03,-3.269083513441307931e-02,2.202386393194176104e-02,-7.134032113792589114e-02,-6.525370982228054922e-03,-3.836805523949742523e-03,4.206413581871781653e-03,-5.138515380628525843e-03,-8.787626183986261760e-03,1.254194605351715945e-02,-1.193597387915677766e-02,7.026080174159494637e-03,-3.148088462093732304e-02,1.018013264315803697e-02,-2.598672953014698195e-03,1.250951034540426004e-03,-1.762213812616692660e-02,6.640648890199570172e-03,-1.388171690412858678e-02,-2.486817642021206878e-02,-5.737680905857230583e-03,-5.806579142128016034e-03,1.774912306581205926e-02,1.961931730719244579e-02
4.912723239113329227e-02,-8.162431604770118906e-03,2.617884356807920546e-02,-3.117592970832317595e-02,-5.379755996900259345e-03,4.288303460049264215e-02,-2.066217414122272465e-03,5.619815806469896299e-03,-3.612807525828892058e-02,-4.952610547669245022e-02,3.729301491505329635e-02,-4.870150281015916266e-02,-2.259060755119274982e-02,5.256058843655719848e-02,-1.167253687485974613e-02,-1.037792860785497276e-02,4.538120518849626805e-02,7.345081144916060234e-02,1.771302224647282667e-02,-4.597345539885350912e-02,-1.895796047340570292e-02,-3.988289599237821587e-02,-6.630960345943205658e-02,2.373990550710206038e-02,1.176108525412416506e-01,-2.044944953931344608e-02,-5.060385899849895175e-02,4.587056446863842230e-02,-1.027352821546552858e-01,6.113037934424816328e-02,-3.246714600854614524e-02,1.145907551327348013e-02,1.440225194953513837e-04,4.934756658999084333e-02,1.299105165355954675e-02,-2.642721398976748820e-02,5.180206127973875641e-02,-1.101054545096274463e-02,3.710095648910576027e-02,2.029414874754692510e-02,-5.616777547589097211e-03,1.082028259792128105e-01,-7.903261249293765112e-02,-1.100641055249644840e-01,8.025733678174036545e-02,5.228202294128816985e-02,1.336165188107459045e-01,1.530013257503046453e-01,3.414236608879134965e-02,1.356314166323100145e-01,7.429793543103392628e-02,-1.900294290249290863e-01,-1.441521150548583374e-01,-9.813052281235505603e-02,-2.267394843551474165e-03,2.414084020083929749e-01,-3.197799532820827517e-02,1.573477722401325496e-01,-7.646511897982156969e-02,3.027913741843216849e-02,2.528908578202611057e-01,1.187208548727693019e-01,1.117707915474289299e-01,-2.334022593660122283e-02,4.390545091149358758e-01,-6.584386295084296292e-02,-2.969271073907206113e-02,1.303111208753472416e-01,1.131078967212030550e-01,-2.494576240036048276e-01,3.619711807650471957e-02,-2.603304353395546333e-01,3.257287229103966470e-03,6.058811877621971681e-02,-6.683895202117684509e-02,8.509615103649348367e-02,-1.895093232435858810e-01,2.343377051204831307e-01,-1.649975335041700686e-01,-6.935315981418300850e-03,1.163444904709890447e-02,2.852138480199634465e-02,1.113924382342819652e-01,-6.377965862894537097e-02,-1.192985005018568495e-01,-9.014969745500149567e-02,-5.675007527404053731e-02,-4.472863560882724826e-02,-3.376707591166772798e-02,1.305131578607597043e-01
